fonte_dados,categoria_macro,genero,cor,idade,faixa_etaria,municipio,bairro,sexo,cutis
violencia_domestica,violencia_social,,,39.0,35_44,ALTO RIO NOVO,MONTE CARMELO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,39.0,35_44,SAO MATEUS,VILA NOVA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,41.0,35_44,SERRA,JARDIM ATLANTICO,FEMININO,PARDA
violencia_domestica,violencia_social,,,41.0,35_44,CARIACICA,CRUZEIRO DO SUL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,42.0,35_44,GUACUI,JOAO FERRAZ DE ARAUJO,FEMININO,PARDA
violencia_domestica,violencia_social,,,42.0,35_44,VILA VELHA,VILA GARRIDO,FEMININO,PARDA
violencia_domestica,violencia_social,,,42.0,35_44,ALEGRE,CAMPO AVIACAO,FEMININO,PARDA
violencia_domestica,violencia_social,,,43.0,35_44,VITORIA,SANTOS REIS,FEMININO,PARDA
violencia_domestica,violencia_social,,,43.0,35_44,CONCEICAO DO CASTELO,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,44.0,35_44,ARACRUZ,SAO CLEMENTE,FEMININO,PARDA
violencia_domestica,violencia_social,,,45.0,45_54,VITORIA,JARDIM DA PENHA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,45.0,45_54,RIO NOVO DO SUL,BORSOI,FEMININO,PARDA
violencia_domestica,violencia_social,,,47.0,45_54,GUARAPARI,PRAIA DO MORRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,48.0,45_54,VITORIA,UNIVERSITARIO,FEMININO,PARDA
violencia_domestica,violencia_social,,,48.0,45_54,ALTO RIO NOVO,MONTE CARMELO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,50.0,45_54,RIO BANANAL,CORREGO SAO FRANCISCO,FEMININO,PARDA
violencia_domestica,violencia_social,,,51.0,45_54,SAO MATEUS,CARAPINA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,51.0,45_54,MARATAIZES,BELVEDERE,FEMININO,NEGRA
violencia_domestica,violencia_social,,,51.0,45_54,GUARAPARI,SANTA MONICA,FEMININO,PARDA
violencia_domestica,violencia_social,,,52.0,45_54,VITORIA,GOIABEIRAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,52.0,45_54,CACHOEIRO DE ITAPEMIRIM,ALTO NOVO PARQUE,FEMININO,PARDA
violencia_domestica,violencia_social,,,53.0,45_54,CARIACICA,PORTO DE SANTANA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,54.0,45_54,ITAPEMIRIM,ROSA MEIRELES,FEMININO,NEGRA
violencia_domestica,violencia_social,,,56.0,55_64,VILA VELHA,CIDADE DA BARRA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,59.0,55_64,SERRA,TAQUARA I,FEMININO,BRANCA
violencia_domestica,violencia_social,,,63.0,55_64,LINHARES,AVISO,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,65.0,65_PLUS,PANCAS,NOSSA SENHORA APARECIDA,FEMININO,PARDA
violencia_domestica,violencia_social,,,69.0,65_PLUS,SANTA TERESA,SANTA LUCIA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,71.0,65_PLUS,JAGUARE,NOVO TEMPO,FEMININO,PARDA
violencia_domestica,violencia_social,,,72.0,65_PLUS,ARACRUZ,VILA RICA,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,72.0,65_PLUS,ARACRUZ,VILA RICA,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,75.0,65_PLUS,LINHARES,RIO QUARTEL,FEMININO,PARDA
violencia_domestica,violencia_social,,,75.0,65_PLUS,LINHARES,RIO QUARTEL,FEMININO,PARDA
violencia_domestica,violencia_social,,,16.0,15_17,SERRA,ANDRE CARLONI,FEMININO,NEGRA
violencia_domestica,violencia_social,,,18.0,18_24,NOVA VENECIA,AEROPORTO,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,19.0,18_24,VILA VELHA,JARDIM MARILANDIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,19.0,18_24,PIUMA,CEU AZUL,FEMININO,PARDA
violencia_domestica,violencia_social,,,20.0,18_24,SAO GABRIEL DA PALHA,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,20.0,18_24,CARIACICA,NOVA ESPERANCA,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,21.0,18_24,ARACRUZ,SAO CLEMENTE,FEMININO,PARDA
violencia_domestica,violencia_social,,,22.0,18_24,NOVA VENECIA,SAO CRISTOVAO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,22.0,18_24,SERRA,JARDIM CARAPINA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,22.0,18_24,CACHOEIRO DE ITAPEMIRIM,BNH,FEMININO,NEGRA
violencia_domestica,violencia_social,,,23.0,18_24,SAO GABRIEL DA PALHA,VILA COMBONI,FEMININO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,SERRA,SERRA DOURADA I,FEMININO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,SANTA MARIA DE JETIBA,VILA JETIBA,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,24.0,18_24,BARRA DE SAO FRANCISCO,IPIRANGA,FEMININO,PARDA
violencia_domestica,violencia_social,,,24.0,18_24,SAO MATEUS,SERNAMBY,FEMININO,PARDA
violencia_domestica,violencia_social,,,24.0,18_24,SERRA,CASCATA,FEMININO,PARDA
violencia_domestica,violencia_social,,,25.0,25_34,GUARAPARI,CONDADOS DE GUARAPARI,FEMININO,BRANCA
violencia_domestica,violencia_social,,,25.0,25_34,IUNA,QUILOMBO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,26.0,25_34,VILA VELHA,NOVO MEXICO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,26.0,25_34,CARIACICA,ALICE COUTINHO,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,SERRA,SAO GERALDO,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,27.0,25_34,GUACUI,TANCREDO NEVES,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,SERRA,PALMEIRAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,CARIACICA,NOVA ESPERANCA,FEMININO,PARDA
violencia_domestica,violencia_social,,,28.0,25_34,SAO GABRIEL DA PALHA,BOA VISTA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,28.0,25_34,SAO GABRIEL DA PALHA,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,29.0,25_34,ITAPEMIRIM,GARRAFAO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,29.0,25_34,MUCURICI,ALTO BONITO,FEMININO,PARDA
violencia_domestica,violencia_social,,,30.0,25_34,VIANA,MARCILIO DE NORONHA,FEMININO,PARDA
violencia_domestica,violencia_social,,,32.0,25_34,VILA VELHA,BARRAMARES,FEMININO,PARDA
violencia_domestica,violencia_social,,,32.0,25_34,VITORIA,FORTE SAO JOAO,FEMININO,PARDA
violencia_domestica,violencia_social,,,33.0,25_34,LINHARES,INTERLAGOS,FEMININO,PARDA
violencia_domestica,violencia_social,,,33.0,25_34,VITORIA,JARDIM DA PENHA,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,33.0,25_34,SERRA,CIDADE POMAR,FEMININO,PARDA
violencia_domestica,violencia_social,,,33.0,25_34,ARACRUZ,JEQUITIBA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,35.0,35_44,CACHOEIRO DE ITAPEMIRIM,CORREGO DOS MONOS,FEMININO,PARDA
violencia_domestica,violencia_social,,,35.0,35_44,SERRA,COLINA DE LARANJEIRAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,35.0,35_44,SERRA,NOVO HORIZONTE,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,GUARAPARI,PRAIA DO MORRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,37.0,35_44,MARATAIZES,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,37.0,35_44,SERRA,PRAIA DE CARAPEBUS,FEMININO,PARDA
violencia_domestica,violencia_social,,,37.0,35_44,VILA VELHA,ILHA DOS BENTOS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,37.0,35_44,CACHOEIRO DE ITAPEMIRIM,JARDIM ITAPEMIRIM,FEMININO,NEGRA
violencia_domestica,violencia_social,,,39.0,35_44,VILA VELHA,IBES,FEMININO,PARDA
violencia_domestica,violencia_social,,,39.0,35_44,SERRA,SAO PATRICIO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,42.0,35_44,COLATINA,VILA LENIRA,FEMININO,PARDA
violencia_domestica,violencia_social,,,43.0,35_44,NOVA VENECIA,PATRIMONIO DO BIS,FEMININO,PARDA
violencia_domestica,violencia_social,,,43.0,35_44,PIUMA,NITEROI,FEMININO,NEGRA
violencia_domestica,violencia_social,,,43.0,35_44,NOVA VENECIA,PATRIMONIO DO BIS,FEMININO,PARDA
violencia_domestica,violencia_social,,,44.0,35_44,SERRA,PARQUE DAS GAIVOTAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,45.0,45_54,CACHOEIRO DE ITAPEMIRIM,DOUTOR GILSON CARONE,FEMININO,PARDA
violencia_domestica,violencia_social,,,45.0,45_54,FUNDAO,DIRECAO,FEMININO,PARDA
violencia_domestica,violencia_social,,,46.0,45_54,COLATINA,SANTO ANTONIO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,46.0,45_54,SANTA MARIA DE JETIBA,RIO CLARO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,47.0,45_54,COLATINA,FRANCISCO SIMONASSI,FEMININO,BRANCA
violencia_domestica,violencia_social,,,47.0,45_54,VILA VELHA,ILHA DOS BENTOS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,48.0,45_54,CACHOEIRO DE ITAPEMIRIM,ITAOCA,FEMININO,PARDA
violencia_domestica,violencia_social,,,49.0,45_54,ARACRUZ,GUANABARA,FEMININO,PARDA
violencia_domestica,violencia_social,,,49.0,45_54,CARIACICA,RETIRO SAUDOSO,FEMININO,PARDA
violencia_domestica,violencia_social,,,49.0,45_54,SERRA,SANTA LUZIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,50.0,45_54,LINHARES,BAGUEIRA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,50.0,45_54,SERRA,COLINA DE LARANJEIRAS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,51.0,45_54,SERRA,JARDIM CARAPINA,FEMININO,AMARELA
violencia_domestica,violencia_social,,,52.0,45_54,CARIACICA,RIO MARINHO,FEMININO,PARDA
violencia_domestica,violencia_social,,,59.0,55_64,SERRA,MORADA DE LARANJEIRAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,61.0,55_64,CACHOEIRO DE ITAPEMIRIM,NOVO PARQUE,FEMININO,PARDA
violencia_domestica,violencia_social,,,65.0,65_PLUS,PRESIDENTE KENNEDY,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,71.0,65_PLUS,FUNDAO,DIRECAO,FEMININO,PARDA
violencia_domestica,violencia_social,,,76.0,65_PLUS,GUARAPARI,PRAIA DO MORRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,3.0,0_14,CARIACICA,CAMPO BELO,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,12.0,0_14,LINHARES,INTERLAGOS,FEMININO,PARDA
violencia_domestica,violencia_social,,,17.0,15_17,CASTELO,VILA BARBOSA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,17.0,15_17,ANCHIETA,OLIVEIRA,FEMININO,PARDA
violencia_domestica,violencia_social,,,17.0,15_17,SAO GABRIEL DA PALHA,VILA COMBONI,FEMININO,PARDA
violencia_domestica,violencia_social,,,18.0,18_24,VITORIA,CARATOIRA,FEMININO,PARDA
violencia_domestica,violencia_social,,,18.0,18_24,SERRA,JARDIM TROPICAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,18.0,18_24,SANTA LEOPOLDINA,CALIFORNIA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,19.0,18_24,VITORIA,FORTE SAO JOAO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,19.0,18_24,ARACRUZ,JEQUITIBA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,20.0,18_24,VILA VELHA,SANTA PAULA II,FEMININO,BRANCA
violencia_domestica,violencia_social,,,24.0,18_24,VITORIA,SAO PEDRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,25.0,25_34,VITORIA,CARATOIRA,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,SERRA,ELDORADO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,28.0,25_34,SERRA,ANDRE CARLONI,FEMININO,NEGRA
violencia_domestica,violencia_social,,,30.0,25_34,PRESIDENTE KENNEDY,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,30.0,25_34,BARRA DE SAO FRANCISCO,BAIRRO VILA GONCALVES,FEMININO,BRANCA
violencia_domestica,violencia_social,,,32.0,25_34,VIANA,MARCILIO DE NORONHA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,35.0,35_44,RIO NOVO DO SUL,BORSOI,FEMININO,NEGRA
violencia_domestica,violencia_social,,,36.0,35_44,VILA VELHA,ULISSES GUIMARAES,FEMININO,NEGRA
violencia_domestica,violencia_social,,,38.0,35_44,VILA VELHA,PRAIA DA COSTA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,38.0,35_44,SERRA,ROSARIO DE FATIMA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,40.0,35_44,SERRA,VISTA DA SERRA I,FEMININO,PARDA
violencia_domestica,violencia_social,,,41.0,35_44,VILA VELHA,ITAPOA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,41.0,35_44,VILA VELHA,ARGOLAS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,42.0,35_44,VITORIA,MONTE BELO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,43.0,35_44,VILA VELHA,VALE ENCANTADO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,44.0,35_44,CASTELO,VILA BARBOSA,FEMININO,PARDA
violencia_domestica,violencia_social,,,44.0,35_44,MARILANDIA,CONJUNTO HABITACIONAL HONORIO PASSAMANI,FEMININO,PARDA
violencia_domestica,violencia_social,,,44.0,35_44,SAO MATEUS,NOVA ERA,FEMININO,PARDA
violencia_domestica,violencia_social,,,44.0,35_44,VILA VELHA,ARGOLAS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,45.0,45_54,COLATINA,COLATINA VELHA,FEMININO,PARDA
violencia_domestica,violencia_social,,,47.0,45_54,IBATIBA,BOA ESPERANCA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,48.0,45_54,GUARAPARI,SANTA MONICA,FEMININO,PARDA
violencia_domestica,violencia_social,,,54.0,45_54,SANTA TERESA,ALVORADA,FEMININO,PARDA
violencia_domestica,violencia_social,,,56.0,55_64,VITORIA,FRADINHOS,FEMININO,PARDA
violencia_domestica,violencia_social,,,56.0,55_64,PRESIDENTE KENNEDY,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,66.0,65_PLUS,ARACRUZ,MAR AZUL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,69.0,65_PLUS,AFONSO CLAUDIO,SAO FRANCISCO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,1.0,0_14,MARATAIZES,BARRA DE ITAPEMIRIM,FEMININO,PARDA
violencia_domestica,violencia_social,,,18.0,18_24,COLATINA,SAO VICENTE,FEMININO,PARDA
violencia_domestica,violencia_social,,,20.0,18_24,MARATAIZES,ACAPULCO,FEMININO,PARDA
violencia_domestica,violencia_social,,,21.0,18_24,AFONSO CLAUDIO,GRAMA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,23.0,18_24,LINHARES,MOVELAR,FEMININO,PARDA
violencia_domestica,violencia_social,,,24.0,18_24,COLATINA,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,25.0,25_34,VITORIA,JESUS DE NAZARETH,FEMININO,PARDA
violencia_domestica,violencia_social,,,25.0,25_34,VITORIA,CENTRO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,26.0,25_34,SERRA,RESIDENCIAL JACARAIPE,FEMININO,PARDA
violencia_domestica,violencia_social,,,26.0,25_34,CARIACICA,ALTO LAGE,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,CARIACICA,PRESIDENTE MEDICE,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,ARACRUZ,SANTA LUZIA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,28.0,25_34,MARATAIZES,BARRA DE ITAPEMIRIM,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,AFONSO CLAUDIO,SAO VICENTE,FEMININO,PARDA
violencia_domestica,violencia_social,,,31.0,25_34,VITORIA,ESTRELINHA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,36.0,35_44,RIO NOVO DO SUL,SAO JOSE,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,SERRA,PARQUE RESIDENCIAL LARANJEIRAS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,36.0,35_44,CARIACICA,VILA MERLO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,37.0,35_44,COLATINA,HONORIO FRAGA,FEMININO,PARDA
violencia_domestica,violencia_social,,,37.0,35_44,SERRA,PORTO CANOA,FEMININO,PARDA
violencia_domestica,violencia_social,,,38.0,35_44,AFONSO CLAUDIO,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,39.0,35_44,SAO MATEUS,QUILOMETRO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,40.0,35_44,SERRA,ELDORADO,FEMININO,PARDA
violencia_domestica,violencia_social,,,40.0,35_44,ATILIO VIVACQUA,ALTO NITEROI,FEMININO,PARDA
violencia_domestica,violencia_social,,,40.0,35_44,SAO ROQUE DO CANAA,SAO JACINTO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,41.0,35_44,VILA VELHA,ARGOLAS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,41.0,35_44,VILA VELHA,ARGOLAS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,42.0,35_44,CACHOEIRO DE ITAPEMIRIM,NOVA BRASILIA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,42.0,35_44,ANCHIETA,VILA RESIDENCIAL ANCHIETA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,42.0,35_44,SERRA,BALNEARIO DE CARAPEBUS,FEMININO,NEGRA
violencia_domestica,violencia_social,,,44.0,35_44,SAO MATEUS,FATIMA,FEMININO,PARDA
violencia_domestica,violencia_social,,,44.0,35_44,CARIACICA,CAMPO GRANDE,FEMININO,PARDA
violencia_domestica,violencia_social,,,44.0,35_44,VILA VELHA,ARGOLAS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,44.0,35_44,MARATAIZES,BARRA DE ITAPEMIRIM,FEMININO,NEGRA
violencia_domestica,violencia_social,,,44.0,35_44,VILA VELHA,ARGOLAS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,45.0,45_54,VITORIA,ESTRELINHA,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,45.0,45_54,PANCAS,ALTO PANCAS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,45.0,45_54,LINHARES,POVOACAO,FEMININO,PARDA
violencia_domestica,violencia_social,,,46.0,45_54,VILA VELHA,ARGOLAS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,49.0,45_54,CARIACICA,PORTO DE SANTANA,MASCULINO,PARDA
violencia_domestica,violencia_social,,,49.0,45_54,VILA VELHA,PRAIA DAS GAIVOTAS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,50.0,45_54,VILA VELHA,PRAIA DA COSTA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,52.0,45_54,SERRA,PARQUE RESIDENCIAL TUBARAO,FEMININO,PARDA
violencia_domestica,violencia_social,,,54.0,45_54,VILA VELHA,BARRAMARES,FEMININO,PARDA
violencia_domestica,violencia_social,,,69.0,65_PLUS,VILA VELHA,SOTECO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,18.0,18_24,LINHARES,ARACA,FEMININO,PARDA
violencia_domestica,violencia_social,,,19.0,18_24,ITAGUACU,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,20.0,18_24,ARACRUZ,VILA DO RIACHO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,24.0,18_24,CARIACICA,SAO FRANCISCO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,25.0,25_34,CARIACICA,SANTO ANDRE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,26.0,25_34,VILA VELHA,RIVIERA DA BARRA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,28.0,25_34,SERRA,NOVA CARAPINA I,FEMININO,PARDA
violencia_domestica,violencia_social,,,28.0,25_34,SERRA,BARCELONA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,28.0,25_34,VILA VELHA,CENTRO VILA VELHA,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,VILA PAVAO,CORREGO PARAISO,FEMININO,PARDA
violencia_domestica,violencia_social,,,30.0,25_34,SERRA,JARDIM CARAPINA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,30.0,25_34,CACHOEIRO DE ITAPEMIRIM,SAO FRANCISCO DE ASSIS,FEMININO,NEGRA
violencia_domestica,violencia_social,,,31.0,25_34,COLATINA,CARLOS GERMANO NAUMANN,FEMININO,PARDA
violencia_domestica,violencia_social,,,31.0,25_34,CACHOEIRO DE ITAPEMIRIM,ALTO AMARELO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,33.0,25_34,VILA VELHA,SANTA PAULA II,FEMININO,BRANCA
violencia_domestica,violencia_social,,,33.0,25_34,VILA VELHA,SANTA MONICA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,34.0,25_34,ARACRUZ,FATIMA,FEMININO,PARDA
violencia_domestica,violencia_social,,,34.0,25_34,SERRA,BAIRRO DAS LARANJEIRAS,FEMININO,NEGRA
violencia_domestica,violencia_social,,,35.0,35_44,CARIACICA,PICA PAU,MASCULINO,PARDA
violencia_domestica,violencia_social,,,35.0,35_44,VIANA,MARCILIO DE NORONHA,FEMININO,PARDA
violencia_domestica,violencia_social,,,35.0,35_44,SERRA,MORADA DE LARANJEIRAS,FEMININO,NEGRA
violencia_domestica,violencia_social,,,37.0,35_44,PIUMA,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,38.0,35_44,GUARAPARI,PONTAL DE SANTA MONICA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,39.0,35_44,VILA VELHA,CENTRO VILA VELHA,FEMININO,PARDA
violencia_domestica,violencia_social,,,39.0,35_44,VILA VELHA,PRAIA DA COSTA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,40.0,35_44,LINHARES,INTERLAGOS,MASCULINO,PARDA
violencia_domestica,violencia_social,,,41.0,35_44,SERRA,VILA NOVA DE COLARES,FEMININO,PARDA
violencia_domestica,violencia_social,,,44.0,35_44,SERRA,SANTO ANTONIO,FEMININO,PARDA
violencia_domestica,violencia_social,,,44.0,35_44,CACHOEIRO DE ITAPEMIRIM,DOUTOR GILSON CARONE,FEMININO,PARDA
violencia_domestica,violencia_social,,,46.0,45_54,VENDA NOVA DO IMIGRANTE,VILA BETANEA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,49.0,45_54,SERRA,NOVA CARAPINA II,FEMININO,PARDA
violencia_domestica,violencia_social,,,55.0,55_64,PIUMA,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,57.0,55_64,GUARAPARI,SANTA MONICA,FEMININO,PARDA
violencia_domestica,violencia_social,,,59.0,55_64,COLATINA,SANTA TEREZINHA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,14.0,0_14,VILA VELHA,BARRA DO JUCU,FEMININO,PARDA
violencia_domestica,violencia_social,,,16.0,15_17,CARIACICA,NOVA VALVERDE,FEMININO,PARDA
violencia_domestica,violencia_social,,,19.0,18_24,SOORETAMA,PARQUE SAO JORGE,FEMININO,PARDA
violencia_domestica,violencia_social,,,22.0,18_24,CACHOEIRO DE ITAPEMIRIM,MONTE LIBANO,FEMININO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,MARATAIZES,JACARANDA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,24.0,18_24,VILA VELHA,JOCKEY DE ITAPARICA,FEMININO,PARDA
violencia_domestica,violencia_social,,,24.0,18_24,DOMINGOS MARTINS,ARACE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,26.0,25_34,VILA VELHA,VALE ENCANTADO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,27.0,25_34,ITAPEMIRIM,ROSA MEIRELES,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,28.0,25_34,LINHARES,INTERLAGOS,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,SOORETAMA,CENTRO,FEMININO,INDIGENA
violencia_domestica,violencia_social,,,29.0,25_34,CARIACICA,NOVO HORIZONTE,FEMININO,PARDA
violencia_domestica,violencia_social,,,31.0,25_34,CARIACICA,BELA AURORA,FEMININO,PARDA
violencia_domestica,violencia_social,,,32.0,25_34,AFONSO CLAUDIO,SAO LUIZ DA BOA SORTE,FEMININO,PARDA
violencia_domestica,violencia_social,,,33.0,25_34,VILA VELHA,ARIBIRI,FEMININO,PARDA
violencia_domestica,violencia_social,,,33.0,25_34,VILA VELHA,VALE ENCANTADO,FEMININO,PARDA
violencia_domestica,violencia_social,,,34.0,25_34,SERRA,PLANALTO SERRANO,FEMININO,PARDA
violencia_domestica,violencia_social,,,35.0,35_44,VILA VELHA,NOSSA SENHORA DA PENHA,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,GUACUI,JOAO FERRAZ DE ARAUJO,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,NOVA VENECIA,ALTOE,FEMININO,PARDA
violencia_domestica,violencia_social,,,37.0,35_44,SERRA,MATA DA SERRA,FEMININO,PARDA
violencia_domestica,violencia_social,,,40.0,35_44,SAO MATEUS,GURIRI,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,42.0,35_44,CACHOEIRO DE ITAPEMIRIM,SAO LUCAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,45.0,45_54,ANCHIETA,ALVORADA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,45.0,45_54,VITORIA,CONQUISTA,FEMININO,PARDA
violencia_domestica,violencia_social,,,47.0,45_54,CARIACICA,SANTANA,FEMININO,PARDA
violencia_domestica,violencia_social,,,48.0,45_54,LINHARES,JUPARANA,FEMININO,PARDA
